2967,Forever CrossFit,http://www.stayforevercrossfit.com,"191 Watertown St, Ste 2","Watertown, MA, 02472",(617) 964-1125,42.3634868,-71.1945552
2968,CrossFit SP,http://crossfitsp.com.br/,Alvorada street number 1084,"Sao Paulo, Sao Paulo, 04550-004",551192296469,-23.5992657,-46.6827922
2969,CrossFit HD,http://www.crossfithd.com,3292 Laventure Drive,"Atlanta, GA, 30341",(404) 431-2765,33.8832469,-84.2867049
2970,CrossFit Ponte Vedra,http://www.crossfitpontevedra.com,"5150 Palm Valley Road, Suite 305","Ponte Vedra Beach, FL, 32082",(904) 238-3895,30.18705,-81.387286
2971,CrossFit Adaptation,http://www.crossfitadaptation.com,4144 & 4146 S. Four Mile Run Drive,"Arlington, VA, 22206",(571) 643-8588,38.8482895528,-77.0983550464
2972,CrossFit Unlimited,http://crossfitunlimited.com/,1000 Jacklin Rd,"Milpitas, CA, 95035",(408) 891-3531,37.4468177,-121.892376
2973,Brickhouse CrossFit,http://www.brickhousecrossfit.com,521 Salem Ave,"Roanoke, VA, 24016",(540) 632-2045,37.2725239,-79.950808
2974,CrossFit Sun,http://www.crossfitsun.com/,"12245 World Trade Drive, Suites J,K,L","San Diego, CA, 92128",(562) 912-9798,32.9877411,-117.0728305
2975,CrossFit 212 Degrees,http://www.crossfit212degrees.com,"120 Riverside Road, Suite D","Mesquite, NV, 89027",(702) 346-1683,36.801448,-114.092925
2976,CrossFit Timpanogos,http://www.crossfittimpanogos.com/,123 South 1350 East #1,"Lehi, UT, 84043",(801) 230-8687,40.3875604,-111.8289569
2977,New Braunfels CrossFit,http://newbraunfelscrossfit.com,143 Trade Center Drive,"New Braunfels, TX, 78130",(830) 221-6344,29.6873126,-98.1134549
2979,South Sound CrossFit,http://www.southsoundcrossfit.com/,7315 385 St E,"Eatonville, WA, 98328",(253) 405-5197,46.909339,-122.333062
2981,CrossFit Chamblee,http://www.crossfitchamblee.com/,2050-F Chamblee Tucker Road,"Atlanta, GA, 30341",(865) 310-0604,33.886161,-84.304211
2982,CrossFit SoCal Tribe,http://crossfitsocaltribe.com/,"10712 Reagan St, Ste B","Los Alamitos, CA, 90720",(310) 213-7774,33.8073418,-118.0688223
2984,CrossFit NOLA,http://www.crossfitnola.com/,8422 Burthe St,"New Orleans, LA, 70118",(734) 645-8069,29.9475915,-90.1350731
2986,CrossFit St. Cloud (STC),http://www.crossfitstc.com,1830 8th Street South,"St. Cloud, MN, 56301",(320) 493-2231,45.5512678,-94.1755904
2989,CrossFit High Intensity,http://www.crossfithighintensity.com,395 Enterprise St,"Ocoee, FL, 34761",(407) 584-7172,28.563069,-81.5550669
2990,CrossFit Burlingame,http://crossfitburlingame.com/,345 North Amphlett Blvd,"San Mateo, CA, 94401",(415) 244-3954,37.578151,-122.322842
2991,AK CrossFit,http://www.akcrossfit.com,"764 Miami Circle, Suite 206","Atlanta, GA, 30324",(404) 352-1140,33.8312686,-84.3619913
2992,CAP CrossFit,http://www.capcrossfit.com,"10600 Commerce Row, Suite A","Montgomery, TX, 77356",(936) 582-7777,30.3862553,-95.6646912
2993,CrossFit 66,http://crossfit66.com,517 West Main Street,"Yukon, OK, 73099",(405) 227-4677,35.5082007,-97.7513426
2994,CrossFit Eastern Shore,http://www.crossfiteasternshore.net/,"8720 Rand Avenue, Suite A","Daphne, AL, 36526",(251) 751-9598,30.6066488,-87.8741135
2995,CrossFit Hanover,http://www.crossfithanover.com,1061 Carlisle Street,"Hanover, PA, 17331",(717) 451-5120,39.8179819,-76.994492
2996,CrossFit Tier1,http://www.crossfittier1.com/,1820 Old Firetower Rd.,"Greenville, NC, 27858",(252) 414-9412,35.562287,-77.355883
2997,CrossFit 614,http://ohiofitclub.com/crossfit/,371 Maier Place,"Columbus, OH, 43215",(614) 500-3883,39.9516991,-83.0102159
2998,CrossFit Unity,http://www.crossfitunity.net,"2100 Nasa Pkwy 
Suite 101B","Seabrook, TX, 77586",(832) 221-9762,29.562372,-95.0288939
2999,CrossFit Lafayette,http://www.crossfitlafayette.com,"4422 Ambassador Caffery Pkwy, Suite 1","Lafayette, LA, 70508",(337) 205-2348,30.1571302,-92.0516737
3000,Bear Mountain CrossFit,http://bearmountain.ca/Home/Stay/MAC/CrossFit.aspx,1997 Country Club Way,"Victoria, BC, V9B 6R3",(250) 391-3759,48.4770966,-123.5312038
3001,CrossFit 206,http://www.crossfit206.com,106 Lakeside Ave,"Seattle, WA, 98122",(206) 612-8464,47.6018852,-122.2852406
3002,CrossFit Optimum Performance,http://www.crossfitoptimumperformance.com,550 West 6th Avenue,"Vancouver, BC, V5Z 1A1",(778) 838-1721,49.2657358,-123.1172381
3004,CrossFit Fire of the Gods,http://www.fireofthegodsfitness.com/,14 Thomas Point Road,"Brunswick, ME, 04011",(901) 489-5856,43.907472,-69.9142165
3005,CrossFit 4 U,http://www.crossfit4u.com,"2750 Glades Circle
# 300","Weston, FL, 33327",(305) 468-3272,26.139538,-80.423248
3006,CrossFit TUFF,http://crossfittuff.com/,14 F Broad Street,"Nashua, NH, 03064",(603) 557-5556,42.7690578,-71.4819368
3007,CrossFit San Mateo,http://crossfitsanmateo.com,11 S Railroad Ave,"San Mateo, CA, 94401",(650) 714-4827,37.568945,-122.324283
3008,AFC CrossFit,http://www.afccrossfit.com,436 Central Ave,"Oak Hill, WV, 25901",(304) 465-0700,37.9775822,-81.149108
3009,CrossFit Hell's Kitchen,http://www.crossfithellskitchen.com,"315 West 36th St, Ground Floor","New York City, NY, 10018",(646) 234-8425,40.7553648,-73.9972316
3011,CrossFit Mad Dog,http://crossfit-maddog.com/,1171Whispering Pines Drive,"Scotts Valley, CA, 95066",(831) 439-3206,37.036991,-122.038243
3012,CrossFit Lakewood,http://www.crossfitlakewood.com,7175 W. 16th Ave,"Lakewood, CO, 80214",(720) 379-5284,39.7416927,-105.0763421
3013,CrossFit Hoover,http://crossfithoover.com,"2801 John Hawkins Parkway, Suite 157 O","Hoover, AL, 35244",(205) 617-3168,33.364352,-86.825101
3014,CrossFit Padova,http://www.crossfitpadova.com,"Via MakallÃ¨, 73/A","Padova, , 35138",(049) 887-6524,45.4128113,11.8584068
3016,Progressive Fitness CrossFit,http://www.pfcrossfit.com,2165 Broadway,"Colorado Springs, CO, 80904",(719) 930-3801,38.8370002,-104.8616138
3019,All Pro CrossFit,http://www.allprocrossfit.com,11068 W. Jewel Ave. #C10,"Lakewood, CO, 80232",(720) 244-8921,39.6821161,-105.1235604
3020,Britannia CrossFit,http://www.britanniacrossfit.com,"Unit 7 Dragon Industrial Estate
Fitzherbert Road","Portsmouth, Hampshire, PO6 1SQ",+44 769 585240,50.8424394,-1.0354499
3022,CrossFit Leeds,http://www.crossfitleeds.com,Unit 2 Education Road,"Leeds, England, LS7 2AL",447779037212,53.8123332,-1.5405143
3023,Bare Bones CrossFit,http://www.barebonescrossfit.com,102 E. Van Emmon St.,"Yorkville, IL, 60560",(630) 553-1500,41.6413358,-88.4468734
3024,CrossFit 440,http://crossfit440.com/,7468 Tyler Blvd.,"Mentor, OH, 44060",(216) 990-9210,41.6597128,-81.3745428
3025,CrossFit 415,http://CrossFit-415.com,"1278 Indiana St, Suite 100","San Francisco, CA, 94107",(415) 724-9718,37.7542771,-122.3909871
3027,CrossFit En Fuego,http://www.CrossFitEnFuego.com,3320 Land O Lakes Boulevard,"Land O Lakes, FL, 34639",(813) 857-0111,28.2062961,-82.4625179
3028,CrossFit Revelation,http://www.crossfitrevelation.com,7 Moody St,"Enfield, CT, 06082",(413) 441-2580,42.0002511,-72.55284
3029,Maltese CrossFit,http://www.maltesecrossfit.com,2380 Gallatin,"Idaho Falls, ID, 83401",(208) 360-9423,43.4765749,-112.048801
3030,CrossFit Dominion,http://crossfitdominion.com,6440 E 50th Ave,"Commerce City, CO, 80216",(720) 280-6313,39.787116,-104.913565
3031,CrossFit 405,http://www.crossfit405.com,1501 N. Broadway Ave.,"Oklahoma City, OK, 73103",(405) 458-0405,35.484071,-97.514313
3032,CrossFit Eau Claire,http://www.fiteliteonline.com,3420 Mall Drive Ste. 7,"Eau Claire, WI, 54701",(715) 577-6252,44.782863,-91.462079
3033,SODO CrossFit,http://www.sodocrossfit.com,2920 6th Ave S.,"Seattle, WA, 98134",(206) 932-7943,47.5770269,-122.3259766
3035,Trident CrossFit,http://www.tridentcrossfitva.com,2504 Oakville St,"Alexandria, VA, 22301",(703) 400-8517,38.8286944,-77.0515771
3036,CrossFit Fusion,http://crossfitfusionli.com/,26 Ranick Rd,"Hauppauge, NY, 11788",(631) 813-5358,40.809883,-73.229502
3037,CrossFit Helena,http://www.crossfithelena.com,3023 Bozeman Ave.,"Helena, MT, 59601",(406) 465-1194,46.6000376,-111.9840465
3039,Gold Medal CrossFit,http://goldmedalcrossfit.com/,135 Cambridge St,"Burlington, MA, 01830",(617) 717-8887,42.503689,-71.196511
3040,CrossFit 515,http://www.crossfit515.com/,"3100 SE Grimes Blvd., Suite 900","Grimes, IA, 50111",(515) 537-9132,41.65853,-93.775179
3041,Reebok CrossFit Parma,http://www.crossfitparma.com,"Via Martinella, 88","Parma, PR, 43124",+39 349 4220897,44.7517179,10.3335039
3042,CrossFit Woodshed,http://crossfitwoodshed.com/,80 Taylor St,"Littleton, MA, 01460",(857) 753-6738,42.5325927,-71.5102346
3044,CrossFit 954,http://www.crossfit954.com/,1200 North Federal Highway,"Hollywood, FL, 33020",(305) 785-2458,26.022516,-80.144124
3046,CrossFit React,http://www.crossfitreact.com,20450 Old Cutler Road,"Cutler Bay, FL, 33189",(786) 413-7448,25.577457,-80.339239
3047,CrossFit 2600,http://www.crossfit2600.com.au,70 Kent St,"Deakin, ACT, 2600",(042) 247-0773,-35.320498,149.097298
3048,Inner West CrossFit,http://www.innerwestcrossfit.com.au/,Unit 9 67-69 Lords Road. Leichhardt,"Sydney, NSW, 2040",(040) 154-0942,-33.885619,151.14576
3049,CrossFit SubZero,http://www.crossfitsubzero.com/,221 Bay Street,"Thunder Bay, ON, P7B 1R1",(807) 252-1773,48.4302369,-89.2258178
3052,Lotus CrossFit,http://www.lotuscrossfit.com/,241 Sunset Avenue,"Coeur d Alene, ID, 83814-7054",(208) 818-7593,47.714283,-116.790135
3053,CrossFit Elk Grove,http://www.crossfitelkgrove.net/,10064 Bruceville Rd #140,"Elk Grove, CA, 95757",(916) 627-0340,38.3936072,-121.4181745
3056,CrossFit Abbotsford,http://crossfitabbotsford.com/,33725 Essendene Ave,"Abbotsford, BC, v2s 2g7",(604) 851-5681,49.049115,-122.2910088
3057,CrossFit Turicum,http://www.crossfitturicum.ch,Doerflistrasse 50,"Zurich, Zurich, CH-8050",41763949971,47.4065132,8.5505536
3058,CrossFit FiveStar,http://www.CrossFitFiveStar.com,366 Easton Road,"Warrington, PA, 18976",(267) 278-4089,40.2229244,-75.1403455
3059,CrossFit Bishop,http://www.crossfitbishop.com,162 Willow St,"Bishop, CA, 93514",(206) 919-8923,37.362563,-118.393841
3060,CrossFit Talon,http://www.talonptr.com/Talon_PTR/CrossFit_Talon.html,331 Premier Court #101,"Franklin, TN, 37067",(615) 260-3827,35.9534901,-86.8277328
3061,CrossFit on the Square,http://crossfitonthesquare.com/,305 Cherokee Street,"Marietta, GA, 30060",(310) 383-5540,33.959355,-84.5493
3062,CrossFit Destin,http://www.crossfitdestin.com,36054 Emerald Coast Pkwy,"Destin, FL, 32541",(850) 650-9348,30.3877587,-86.4123697
3063,CrossFit Generate,http://www.crossfitgenerate.com/,"6420 County Road 335 
Unit B","New Castle, CO, 81647",(970) 984-7096,39.566782,-107.524567
3064,CrossFit Barnstormers,http://www.crossfitbarnstormers.com,225 Briscoe Lane,"Castle Rock, CO, 80109",(303) 475-4299,39.34692,-104.882738
3065,PUSH CrossFit,http://,6440 Gateway East Bldg. B,"El Paso, TX, 79905",(915) 204-1961,31.781134,-106.401654
3066,CrossFit 916,http://www.crossfit916.com,9090 Union Park Way #118,"Elk Grove, CA, 95624",(609) 240-1108,38.3862859,-121.3630381
3067,CrossFit Inception,http://www.crossfitinception.com,1951 Veterans Parkway,"Columbus, GA, 31904",(270) 300-6101,32.4825019,-84.988379
3068,CrossFit Lancaster,http://www.crossfit-lancaster.com,"1200 Corporate Blvd, Ste 4B","Lancaster, PA, 17601",(717) 682-1119,40.065596,-76.418524
3070,BeachFit CrossFit,http://www.beachfitsc.com/,140 Calle de los Molinos,"San Clemente, CA, 92672",(949) 939-3130,33.4327878,-117.6253275
3072,CrossFit Grit,http://www.crossfitgrit.com/,201 Skyland Road,"St. Simons Island, GA, 31522",(912) 996-4091,31.150259,-81.388141
3073,Willamette Valley CrossFit,http://www.willamettevalleycrossfit.com,"480 Shelley St, Ste G","Springfield, OR, 97477",(541) 554-7972,44.0640672,-123.0334101
3074,CrossFit Pursuit,http://www.crossfitpursuit.com,165 West Chicago St.,"Coldwater, MI, 49036",(517) 617-2653,41.9417002,-85.0081008
3075,Southern Grampians CrossFit,http://www.southerngrampianscrossfit.com/,85 Cox Street,"Hamilton, VIC, 3300",(040) 862-3695,-37.7408853,142.026352
3077,GymFed CrossFit,http://gymfedcrossfit.com,7278 Old Jacksonville Hwy Suite #100,"Tyler, TX, 75703",(903) 521-9860,32.2680701,-95.3413082
3078,Walnut CrossFit,http://www.walnutcrossfit.com,351 Paseo Sonrisa,"Walnut, CA, 91789",(626) 975-9119,34.0109115,-117.8571596
3079,CrossFit Del Mar,http://www.crossfitdelmar.com/,"10447 Roselle Street, Suite 1","San Diego, CA, 92121",(858) 663-0276,32.8948461,-117.2186743
3082,26.2 CrossFit,http://www.26point2crossfit.com/,1795 Cogswell St,"Rockledge, FL, 32955",(321) 636-4206,28.328167,-80.732789
3083,Wall CrossFit,http://wallcrossfit.com/,2411 Highway 35,"Manasquan, NJ, 08736",(732) 722-8126,40.126276,-74.068707
3084,CrossFit Deer Park,http://www.crossfitdeerpark.com,101 Arbor Dr,"Deer Park, TX, 77536",(713) 530-1470,29.6746634,-95.1225112
3086,CrossFit Cape Ann,http://crossfitcapeann.com/,18 Sargent St. Unit A,"Gloucester, MA, 01930",(978) 283-4960,42.618798,-70.663772
3087,CrossFit Hershey,http://www.crossfithershey.com/,2610 Brandt Road,"Annville, PA, 17003",(717) 676-0072,40.2926898,-76.5506038
3090,CrossFit Longevity,http://www.crossfitlongevity.com,"350 Coral St., Suite F","Santa Cruz, CA, 95060",(831) 345-3366,36.9825948512,-122.032957077
3092,U Can CrossFit,http://www.ucancrossfit.com,1251 Butler Road,"League City, TX, 77573",(405) 255-5004,29.4933057,-95.1102066
3093,CrossFit South West Sydney (SWS),http://www.crossfitsws.com/,"Unit i2, 5-7 Hepher Rd,","Campbelltown, NSW, 2560",(041) 422-5285,-34.054727,150.808093
3096,CrossFit Chino Hills,http://www.crossfitchinohills.com/,"15350 Fairfield Ranch Rd, Suite A","Chino Hills, CA, 91709",(801) 641-3441,33.972947,-117.690264
3097,CrossFit Lifeworx,http://crossfit.lifeworxfitness.com/,14388 Union Avenue,"San Jose, CA, 95124",(408) 550-3683,37.2610985084,-121.930539608
3099,CrossFit Carol Stream,http://crossfitcarolstream.blogspot.com,163 E. Saint Charles Road,"Carol Stream, IL, 60188",(630) 738-0638,41.8985512,-88.1158067
3100,Stay Strong CrossFit,http://,1050 Wheaton Dr,"Troy, MI, 48083",(248) 818-1710,42.556988,-83.127489
3101,CrossFit Lackland,http://www.crossfitlackland.com/,"7121 US 90, Suite 104","San Antonio, TX, 78227",(210) 560-9961,29.4002093,-98.6383149
3103,CrossFit AGG,http://www.crossfitagg.com,1530 Whitlock Avenue Unit 4,"Jacksonville, FL, 32211",(904) 748-9560,30.336544,-81.595802
3105,CrossFit Hingham,http://www.crossfithingham.com,3 Pond Park Rd.,"Hingham, MA, 02043",(617) 347-7812,42.1764077,-70.9196949
3106,CrossFit BA,http://www.crossfitba.com,2402 W New Orleans St,"Broken Arrow, OK, 74012",(918) 978-3475,36.0173855,-95.833113
3107,CrossFit Brigade,http://www.crossfitbrigade.com/,626 Cherokee Blvd.,"Chattanooga, TN, 37405",(423) 402-0450,35.0692099,-85.3176107
3108,CrossFit North Scottsdale,http://crossfittempest.com/,9525 E. Doubletree Ranch Rd Suite 103,"Scottsdale, AZ, 85258",(480) 420-7933,33.568639,-111.875899
3109,CrossFit Creed,http://crossfitcreed.com/,545 W Edison Road,"Mishawaka, IN, 46545",(574) 360-9934,41.6947852,-86.1888913
3110,CrossFit RAD,http://crossfitrad.com/,"3094 Research Way, Unit 62","Carson City, NV, 89706",(775) 297-5419,39.187154,-119.749264
3111,Mapana CrossFit,http://www.mapanacrossfit.com/,Carrera 16# 90-47,"Bogota, Cundinamarca, ",(57) 3108657477,4.6752571,-74.0536554
3113,CrossFit SOMA,http://www.unitedbarbell.com/,681 4th Street,"San Francisco, CA, 94107",(415) 680-8867,37.777346,-122.3952583
3114,CrossFit Reebok NÃ¼rnberg,http://,Lenkersheimer Str 10a,"Nuernberg, Bavaria, 90431",16090233835,49.44855,11.01454
3115,CrossFit Noosa,http://www.crossfitnoosa.com.au/,9/5 Commerce Court,"Noosaville, QLD, 4566",+61 405 584 773,-26.413044,153.046094
3117,CrossFit Tyler,http://www.crossfittyler.com,3515 Star Road,"Whitehouse, TX, 75791",(903) 245-5678,32.276542,-95.2470192
3119,CrossFit Coweta,http://www.crossfitcoweta.com,"83 McIntosh Trail, Suite A","Sharpsburg, GA, 30277",(912) 541-2616,33.340684,-84.64353
3121,CrossFit Naantali,http://,Prosessikatu 10,"Naantali, Varsinais-Suomi, 21100",358442129562,60.4675042,22.0634026
3122,CrossFit Tactical Arts,http://www.crossfit.tacticalarts.net/,8910 Research Blvd. Ste E1,"Austin, TX, 78758",(512) 970-3077,30.3690523,-97.72265
3124,CrossFit Optimistic,http://crossfitoptimistic.com/,"16675 Huebner Road, Suite 207","San Antonio, TX, 78248",(210) 708-7472,29.59593,-98.527237
3125,CrossFit Parker,http://www.crossfitparker.com/,"10311 South Progress Way, Unit N-1","Parker, CO, 80134",(303) 345-1608,39.529876,-104.76987
3126,CrossFit Shrewsbury,http://www.crossfitshrewsbury.com,70 Apple Street,"Tinton Falls, NJ, 07724",(732) 614-8875,40.3302714,-74.0792181
3127,CrossFit Tuff Luv,http://crossfittuffluv.com/default.aspx,1124 W. El Camino,"Sunnyvale, CA, 94087",(408) 858-3404,37.372499,-122.054198
3128,CrossFit Varasto,http://www.crossfitpori.com,Hevoshaankatu 7B,"Pori, Pori, 28600",+358 40 5171659,61.4933971,21.7434002
3129,CrossFit True North,http://www.crossfittruenorth.com,22 Sanford Road,"Pittsboro, NC, 27312",(919) 444-9038,35.7197048,-79.1779683
3130,CrossFit Clitheroe,http://www.crossfitclitheroe.com/home/,Primrose Mill Primrose Road,"Clitheroe, England, BB7 1DR",7860692693,53.8618264,-2.3983344
3131,Lahaina CrossFit,http://www.lahainacrossfit.com,219 Kupuohi #101,"Lahaina, HI, 96761",(808) 286-9422,20.8843805113,-156.6751522481
3133,CrossFit SoCo,http://www.crossfitsoco.com,110 West Las Vegas Street,"Colorado Springs, CO, 80903",(719) 233-2697,38.8185263,-104.82822
3135,CrossFit Border,http://www.crossfitborder.com.au,6/38 Machinery Dr,"Tweed Heads South, NSW, 2486",(041) 593-1155,-28.205058,153.541583
3136,CrossFit Tracius,http://www.crossfittracius.com,"Av. Inustrias, 39","Alcorcon, Madrid, 28923",34630266408,40.3387318,-3.8156325
3137,CrossFit New Haven,http://www.crossfitnewhaven.com,1175 State Street,"New Haven, CT, 06511",(203) 777-2364,41.3162809,-72.902919
3138,CrossFit Native,http://www.crossfitnative.com,8037 NW Expressway,"Oklahoma City, OK, 73162",(405) 514-4575,35.5669861,-97.6587001
3140,CrossFit Reynoldsburg,http://www.crossfitreynoldsburg.com/,"150 Humphries Dr, Ste C","Reynoldsburg, OH, 43068",(614) 378-3378,39.954319,-82.736109
3141,CrossFit Elixir,http://www.crossfitelixir.com,41 lount Street,"Toronto, ON, M4J 5A1",(416) 877-8737,43.6765644,-79.3287994
3142,CrossFit Rx'd Placentia,http://crossfitrxd.com,3010 E La Palma Ave,"Anaheim, CA, 92806",(714) 630-7793,33.8501821,-117.8598001
3143,CrossFit Blacktown,http://crossfitblacktown.com.au,5/62 Owen Street,"Glendenning, NSW, 2761",612466532917,-33.7481603,150.8584395
3144,CrossFit Gwinnett,http://,5153 Belle Wood Court Suite D,"Buford, GA, 30518",(404) 734-1023,34.1360365,-83.9648647
3147,CrossFit Hafnarfjordur,http://www.crossfit-hafnarfjordur.is,Hvaleyrarbraut 41,"Hafnarfjordur, Iceland, 220",3548456701,64.0622473,-21.9644347
3149,CrossFit Adrenaline,http://www.crossfitadrenaline.com,790 West Ave,"Cartersville, GA, 30120",(770) 878-1203,34.1593914,-84.8092727
3150,CrossFit Hendersonville,http://www.crossfithendersonville.com,"557 E Main St., Ste B","Hendersonville, TN, 37075",(615) 545-2271,36.320731,-86.574945
3151,CrossFit Gosford,http://www.crossfitgosford.com.au,2/10 Stockyard Place,"West Gosford, NSW, 2250",(041) 768-0426,-33.422536,151.317066
3152,CrossFit Fenway,http://www.crossfitfenway.com,100 Brookline Avenue,"Boston, MA, 02215",(508) 314-2453,42.3461778,-71.099635
3153,CrossFit Greensburg,http://www.crossfitgreensburg.com,114 E. Otterman St.,"Greensburg, PA, 15601",(724) 875-9647,40.3038414,-79.5424387
3154,CrossFit Oyster Point,http://www.CrossFitOysterPoint.com,320 Ed Wright Lane,"Newport News, VA, 23602",(757) 593-6373,37.094377,-76.491984
3155,CrossFit High Definition,http://www.crossfithidef.com,"12221 Poplar Street, Unit 6","Hesperia, CA, 92344",(310) 200-5059,34.4149387,-117.3958456
3157,CrossFit 401,http://crossfit401.net/,20 Fairgrounds Rd.,"West Kingston, RI, 02892",(401) 225-0518,41.4810159,-71.569314
3158,Raw Edge CrossFit,http://www.rawedgefitness.com/,"Unit 6, 44 Buckingham Drive","Perth, WA, 6065",(042) 717-1108,-31.787611,115.822232
3160,Method CrossFit,http://www.methodcrossfit.com,"9809 E. Easter Ave, Ste. B","Centennial, CO, 80112",(720) 323-0788,39.5878181,-104.875116
3161,CrossFit Prescott,http://www.crossfitprescott.com,3260 Tower Rd,"Prescott, AZ, 86305",(928) 310-7290,34.6057599,-112.461859
3162,CrossFit Scranton,http://crossfitscranton.com/,1541 Albright Avenue,"Scranton, PA, 18509",(570) 677-2532,41.430947,-75.657583
3163,CrossFit 760 C,http://www.crossfit760.com/,"6102 Avenida Encinas, Suite H","Carlsbad, CA, 92011",(760) 583-9721,33.1217519,-117.3251213
3165,CrossFit Lounge,http://www.crossfitlounge.com,Calle HÃ©ctor InchÃ¡ustegui # 2B,"Santo Domingo, DN, ",+1-809-541-3005,18.4764469528,-69.9368780851
3166,CrossFit Munich,http://www.crossfitmunich.com,Grafinger Str. 6,"Munich, Bavaria, 81671",+49-89-17924491,48.123748,11.607614
3167,CrossFit Round Rock,http://www.crossfitroundrocktx.com,350 Old West Drive Ste C,"Round Rock, TX, 78681",(512) 680-2856,30.491249,-97.680521
3168,CrossFit Fort Pierce,http://www.crossfitfortpierce.com,"3731 Oleander Ave, Suite 106","Fort Pierce, FL, 34982",(772) 532-0569,27.392255,-80.335326
3170,CrossFit Himalaya,http://crossfithimalaya.com,"100 Foot Road, D - 108 Chatterpur Hills, 100 Foot Road","New Delhi, Delhi, 110074",+91 9582575700,28.4271997,77.2060241
3172,CrossFit 717,http://www.crossfit717.com/,836 Market Street,"Lemoyne, PA, 17043",(717) 635-8806,40.2436965,-76.9023606
3173,Driven by CrossFit Temecula South,http://www.crossfittemeculasouth.com,43555 A Carefree Drive,"Temecula, CA, 92592",(951) 704-5497,33.49176,-117.049745
3175,Superior CrossFit,http://www.superiorapc.com/,712 N. Vickers St,"Thunder Bay, ON, P7C 5J3",(807) 285-4288,48.3947041,-89.2510735
3176,CrossFit Herzliya,http://www.crossfitherzliya.com/#%21__home,101 Rabbi Kook,"Herzliya, Israel, ",+972-506-981866,32.1632151,34.8285747
3178,CrossFit Merciless,http://www.crossfitmerciless.com.au/,2/11 Flight Drive,"Tullamarine, VIC, 3043",61402796052,-37.710489,144.8553112
3181,Commonwealth CrossFit,http://www.commonwealthcrossfit.com/,630 Somerville Avenue,"Somerville, MA, 02143",(978) 853-3141,42.3841659,-71.1110183
3183,CrossFit Tulare,http://www.crossfittulare.com/,161 South Spruce Street,"Tulare, CA, 93274",(559) 901-6647,36.2098989,-119.326377
3184,CrossFit Porvoo,http://crossfitporvoo.com/,Merituulentie 32,"Porvoo, Uusimaa, 06150",358405520232,60.3931238,25.6979816
3185,CrossFit Absolute,http://crossfitabsolute.net,"14991 SW Tualatin Sherwood Rd, #206","Sherwood, OR, 97140",(503) 593-5370,45.3690302,-122.8308444
3186,Waterland CrossFit,http://waterlandcrossfit.blogspot.com/,"22306 Marine View Drive, Suite B","Des Moines, WA, 98198",(206) 856-9697,47.4015889,-122.3245165
3188,CrossFit on the Plains,http://www.crossfitontheplains.com,"814 Annalue Dr, Ste C","Auburn, AL, 36830",(205) 249-8997,32.61168,-85.463289
3189,CrossFit South Metro,http://www.crossfitsouthmetro.com/,"3200 Corporate Center Drive, #114B","Burnsville, MN, 55306",(952) 356-2035,44.74497,-93.319281
3190,CrossFit Chiang Mai,http://www.crossfitchiangmai.com/,48/1 Chiang Mai-Lampang Road,"Muang, Chiang Mai, 50300",+66-81-724-0860,18.8085830279,98.97591941
3191,CrossFit Bergen,http://www.CrossFitBergen.no,Fabrikkgaten 7B,"Bergen, Bergen, 5059",+47 91311992,60.3711957,5.3452965
3192,CrossFit 805,http://www.crossfit805.com,4685 Industrial Street Unit 3-I,"Simi Valley, CA, 93063",(818) 723-2905,34.2734626,-118.702138
3193,The Proving Ground CrossFit,http://www.tpgcrossfit.com,"13510 Perkins Road, Suite A","Baton Rouge, LA, 70810",(225) 288-7208,30.3664407,-91.0691767
3194,CrossFit Dunamis,http://www.crossfitdunamis.com,209 S. Blauvelt Avenue,"Sioux Falls, SD, 57103",(605) 261-6426,43.5465951,-96.7063997
3197,CrossFit AZO,http://www.crossfitazo.com,"1176 Gernatt Court, Ste. B","Portage, MI, 49002",(269) 491-2557,42.2174342,-85.5757397
3198,CrossFit 785,http://www.crossfit785.com,2720 Ste B Amherst Ave,"Manhattan, KS, 66502",(785) 317-3000,39.1825102,-96.6066129
3199,CrossFit Rockland,http://www.crossfitrockland.com/,28 Orangetown Center,"Orangeburg, NY, 10962",(845) 282-1917,41.0442671,-73.9541741
3200,CrossFit WAF,http://www.wearefitness.ca/Pages/crossfitWAF.htm,"704 Mara Street, Suite #133","Point Edward, ON, N7V 1X4",(226) 932-1670,42.9900409,-82.4004657
3203,Keystone CrossFit,http://www.keystonecrossfit.com,1000 Dunham Dr.,"Dunmore, PA, 18512",(570) 851-0898,41.4189941,-75.6014342
3204,CrossFit Advanced,http://www.crossfitadvanced.com/,3601 Sullivan Trail,"Easton, PA, 18040",(570) 460-0620,40.741025,-75.238169
3205,CrossFit SW Beaverton,http://www.CrossFitSWBeaverton.com,8075 SW Cirrus Drive,"Beaverton, OR, 97008",(503) 502-8007,45.4607641,-122.7908312
3206,CrossFit Julia,http://www.crossfitjulia.com,2755 Dagny Way,"Lafayette, CO, 80026",(303) 931-5106,40.0132427,-105.1315777
3209,CrossFit Militia,http://crossfitmilitia.com/,4580 N University Dr,"Lauderhill, FL, 33351",(954) 378-8348,26.182316,-80.2516981
3211,CrossFit Memorial Houston,http://www.crossfitmemorialhouston.com,"1105 Upland Drive, Suite A","Houston, TX, 77043",(972) 821-1429,29.787137,-95.5773509
3212,CrossFit Canmore,http://www.crossfitcanmore.com/,100 - 56 Lincoln Park,"Canmore, AB, T1W 3E9",(403) 679-1033,51.0816948,-115.3401557
